29499554F,515414389 515414394 515414384 515414385 136777360 136779916 136777361 136777362 136777364 136777365 136777367 136777368 136777370 136777371 136777372 136766280 136670966 33514514 651186955 136671671 33514515 33514517 33514518 33514520 33514522 138647230 33514523 33514524 300477702 33514526 5606090570 5606090569 138651636 428545629 1274012804 428545613 1274020047 32389650 300477751 1274012810 4335319474 428541281 428541266 428541668 428541680 428541422 428541593 1274020336 1274020315 1274020323 428541098 428541284 428541481 428541286 428541197 428541701 428541264 428541822 428541836 1274020335 428541213 428541255 300477702 33514524 33514523 138647230 33514522 33514520 33514518 33514517 33514515 136671671 651186955 33514514 136670966 136766280 136766279 136766278 136766277 136766275 136766273 136766272 136766270 136766268 136766266 136766265 136780783 136766263 136766262 136766260
29499555T,292770902 517106684 517106683 392338977 292770901
29499555F,292770901 392338977 517106683 517106684 292770902
29499557T,427001340 427001335 2882534844 427003031 427000868 427004866 427001266 427002119 427003183 427004346 427001095 427003320 427003531 427002476 427003130 427002592 427001349 427001181 427001382 427004000 427003266 427003303 427002218 427001900 427001555 427001970 427004829 427001321 427004273 427001581 427004017 427001271 427002612 427001133 427003153 427001611 427000945 427001642 427004454 427002993 427004104 427002896 427001272 427004523 427000917 427001353 427002155 427002298 427001260 427002817 427003094 427001724 427004480 427000877 427001481 427001295 427003313 427002224 427001469 427000880 427003281 427001433 427004744 427003283
29499557F,427003283 427004744 427001433 427003281 427000880 427001469 427002224 427003313 427001295 427001481 427000877 427004480 427001724 427003094 427002817 427001260 427002298 427002155 427001353 427000917 427004523 427001272 427002896 427004104 427002993 427004454 427001642 427000945 427001611 427003153 427001133 427002612 427001271 427004017 427001581 427004273 427001321 427004829 427001970 427001555 427001900 427002218 427003303 427003266 427004000 427001382 427001181 427001349 427002592 427003130 427002476 427003531 427003320 427001095 427004346 427003183 427002119 427001266 427004866 427000868 427003031 2882534844 427001335 427001340
29499560T,427001588 427001753 427004501 427001009 427003144 427004336 427001283 427000896 427004485 427003166 427001387 427004842 427004559 427004540
29499560F,427004540 427004559 427004842 427001387 427003166 427004485 427000896 427001283 427004336 427003144 427001009 427004501 427001753 427001588
29499561T,292770946 427001256 427003311 427002188 427002272 427004185 427002125 427001538 427003732 427001100 427001285 427002481 427004959 427004248 427001782 427002843 427001290 427004973 2311301802 427004416 427004397 427003008 427003300 427003340 427003420 427002596 427004241 427004885
29499561F,427004885 427004241 427002596 427003420 427003340 427003300 427003008 427004397 427004416 2311301802 427004973 427001290 427002843 427001782 427004248 427004959 427002481 427001285 427001100 427003732 427001538 427002125 427004185 427002272 427002188 427003311 427001256 292770946
29499569T,427012747 427012447 427012927 2441672624
29499569F,2441672624 427012927 427012447 427012747
29499570T,427012747 427012447 427012421 427012828
29499570F,427012828 427012421 427012447 427012747
29499573T,427002070 427001620 427001603 427000907 427004042 427003907 427001058 427004178 427001574 427001411 427003895 427001977 427003197 427003971 427001191 427001140 427002992 427004577 427002626 427001335 427001340
29499573F,427001340 427001335 427002626 427004577 427002992 427001140 427001191 427003971 427003197 427001977 427003895 427001411 427001574 427004178 427001058 427003907 427004042 427000907 427001603 427001620 427002070
29499577T,427012303 427012747 427012447
29499577F,427012447 427012747 427012303
29499578T,427013126 427012876 427012659 427012819 427012554 427012713 427013184 427012823 427012535 427013282 427012754 427013262 427012846 427012668 427013272 427012731 427012845 427012353 427012825 427013226 427012453 427012394 427012813 427013129 427012934 427013334 427012445 427012881 427012413 427013163 427013091 427012848 427012728 427012465 427013256 427012595 427012976 427013291 427012389 427012449 427013357 427012510 427012673 427012307 427012691 427012718 427013347 427012828 427012421
29499578F,427012421 427012828 427013347 427012718 427012691 427012307 427012673 427012510 427013357 427012449 427012389 427013291 427012976 427012595 427013256 427012465 427012728 427012848 427013091 427013163 427012413 427012881 427012445 427013334 427012934 427013129 427012813 427012394 427012453 427013226 427012825 427012353 427012845 427012731 427013272 427012668 427012846 427013262 427012754 427013282 427012535 427012823 427013184 427012713 427012554 427012819 427012659 427012876 427013126
29499579T,427006690 427006692 1422628970 1395534486 1422630458 292770946 427001256
29499579F,427001256 292770946 1422630458 1395534486 1422628970 427006692 427006690
29499581T,427012340 427012515 427012447 427012747
29499581F,427012747 427012447 427012515 427012340
29499582T,427012340 427012515 427012375 427012359 427013005 427012328 427013185 427013295 427012905 427012318 427012738 427012894 427012917 427012436 427012600 427013207 427012849 427012714 427012797 427012598 427012937 427013365 427012409 427012876 427013126
29499582F,427013126 427012876 427012409 427013365 427012937 427012598 427012797 427012714 427012849 427013207 427012600 427012436 427012917 427012894 427012738 427012318 427012905 427013295 427013185 427012328 427013005 427012359 427012375 427012515 427012340
29499584T,427012958 427013126 427012876
29499584F,427012876 427013126 427012958
29499588T,1230036488 427001445 1230036489 1050752962
29499588F,1050752962 1230036489 427001445 1230036488
29499591T,427013040 427012565 427012340 427012515
29499591F,427012515 427012340 427012565 427013040
29499595T,427012316 427013118 427012981 427013098 427012916 427012832 427012382 427012625 427012787 427013174 427012398 427012351 427013275 427012568 427012767 427012516 427012956 427012320 427013233 427013323 427012896 427012804 427013269 427012651
29499595F,427012651 427013269 427012804 427012896 427013323 427013233 427012320 427012956 427012516 427012767 427012568 427013275 427012351 427012398 427013174 427012787 427012625 427012382 427012832 427012916 427013098 427012981 427013118 427012316
29499596T,136777371 136777372 136766280 136670966 33514514 651186955 136671671 33514515 33514517 33514518 33514520 33514522 138647230 33514523 33514524 300477702 33514526 5606090570 5606090569 138651636 428545629 1274012804 428545613 1274020047 32389650 300477751 1274012810 4335319474 428541281 428541266 428541668 428541680 428541422 428541593 1274020336 1274020315 1274020323 428541098 428541284 428541481 428541286 428541197 428541701 428541264 428541822 428541836 1274020335 428541213 428541255 300477702 33514524 33514523 138647230 33514522 33514520 33514518 33514517 33514515 136671671 651186955 33514514 136670966 136766280 136766279 136766278 136766277 136766275 136766273 136766272 136766270 136766268 136766266 136766265 136780783 136766263 136766262 136766260 515414389 515414394 515414384 515414385 136779924 138650188 138650189 138650191 138650192 138650194 138650195 138650197 138650199 138650200 138650201 138650203 138650205 138650207 138650208 138650209 138650210 138650211 138650212 138650213 138650214 138650215 138650217 138650218 138650221 138650223 138650225 138650227 138647417 138647208 138647417 138650227 138650225 138650223 138650221 138650218 138650217 138650215 138650214 138650213 138650212 138650211 138650210 138650209 138650208 138650207 138650205 138650203 138650201 138650200 138650199 138650197 138650195 138650194 138650192 138650191 138650189 138650188 136779924 136779922 136779920 136779919
29499596F,136779920 136779919 136779917 136779916 136777361 136777362 136777364 136777365 136777367 136777368 136777370 136777371 136777372
29499597T,427001234 427004790 427001696 427001492 427004033 427004740 427004818 427003002 1230036488 427001445
29499597F,427001445 1230036488 427003002 427004818 427004740 427004033 427001492 427001696 427004790 427001234
29499601T,33514513 33514512 33514510 33514509 33514507 33514505 33514504 33514502 136766245 136777352 136777354 136777355 136777357 136778557 136777359 2377106095 515414385 136777360 136779916 136777361 136777362 136777364 136777365 136777367 136777368 136777370 136777371 136777372
29499601F,136777371 136777372 136766280 136670966 33514514 651186955 136671671 33514515 33514517 33514518 33514520 33514522 138647230 33514523 33514524 300477702 33514526 5606090570 5606090569 138651636 428545629 1274012804 428545613 1274020047 32389650 300477751 1274012810 4335319474 428541281 428541266 428541668 428541680 428541422 428541593 1274020336 1274020315 1274020323 428541098 428541284 428541481 428541286 428541197 428541701 428541264 428541822 428541836 1274020335 428541213 428541255 300477702 33514524 33514523 138647230 33514522 33514520 33514518 33514517 33514515 136671671 651186955 33514514 136670966 136766280 33514513 33514512
29499604T,427013216 427012834 427012716 427013108 427013078 427012889 427013142 427013332 427012450 427012637 427012682 427012996 427012964 427012387 427013177 427012315 427012452 427013124 427012388 427012675 427012726 427012879 427013354 427012365 427012614 427013038 427012574 427012346 427012635 427012505 427012402 427012647 427013293 427012342 427013337 427012408 427013205 427012524 427012590 427012367 427012651 427013269
29499604F,427013269 427012651 427012367 427012590 427012524 427013205 427012408 427013337 427012342 427013293 427012647 427012402 427012505 427012635 427012346 427012574 427013038 427012614 427012365 427013354 427012879 427012726 427012675 427012388 427013124 427012452 427012315 427013177 427012387 427012964 427012996 427012682 427012637 427012450 427013332 427013142 427012889 427013078 427013108 427012716 427012834 427013216
29499605T,427012525 427012623 427012565 427013040
29499605F,427013040 427012565 427012623 427012525
29499606T,427013216 427012834 427012965 427012329 427012992 427012803 427013173 427012630 427012901 427012547 427012821 427012366 427012336 427013270 427012612 427013172 427012341 427012756 427012954 427012495 427012648 427012798 427013263 427013288 427013109 427012805 427012323 427012385 427012783 427013333 427013231 427013046 427013131 427012933 427013281 427012400 427012857 427012618 427012711 427012442 427013286 427012623 427012525
29499606F,427012525 427012623 427013331 427013216 427012834
29499609T,427012316 427013118
29499609F,427013118 427012316
29499611T,292139158 2868870998 427013040 427012565
29499611F,427012565 427013040 2868870998 292139158
29499614T,392338645 427001043 427004438 427003593 427003499 427002730 427002930 427003597 427002186 427000833 427001259 427001322 427002977 2965323236 427005000
29499614F,427005000 2965323236 427002977 427001322 427001259 427000833 427002186 427003597 427002930 427002730 427003499 427003593 427004438 427001043 392338645
29499619T,427012331 427013331 427012623 427012525
29499619F,427012525 427012623 427013331 427012331
29499620T,427012331 427013331 427013216 427012834
29499620F,427012834 427013216 427013331 427012331
29499628T,427013152 427012543 2000494650 2000494651 427012316 427013118
29499628F,427013118 427012316 2000494651 2000494650 427012543 427013152
